base_rl,trn_rl
0.12837837837837837,0.13946117274167988
0.1706349206349206,0.15602836879432624
0.19068736141906875,0.14190687361419071
0.15000000000000002,0.15421686746987953
0.11875843454790824,0.09287925696594426
0.10657596371882087,0.07351351351351351
0.15,0.16071428571428573
0.19770114942528735,0.16407982261640797
0.13636363636363635,0.12349397590361445
0.17445482866043616,0.16363636363636366
0.17829457364341084,0.17288801571709236
0.14950634696755993,0.15315315315315314
0.13114754098360654,0.1529745042492918
0.19791666666666669,0.15678776290630975
0.1732283464566929,0.10223642172523961
0.17142857142857143,0.1626016260162602
0.22695035460992907,0.19161676646706585
0.17808219178082194,0.14538310412573674
0.1951219512195122,0.14903846153846154
0.1567489114658926,0.12962962962962962
0.1554959785522788,0.15483870967741936
0.14968152866242038,0.11510791366906475
0.17875210792580098,0.1522633744855967
0.1342281879194631,0.13418530351437702
0.17955112219451375,0.16499999999999998
0.15789473684210528,0.16
0.19120458891013384,0.16932907348242812
0.16730038022813687,0.16632016632016633
0.14842300556586271,0.14878892733564014
0.11965811965811966,0.16018306636155608
0.18300653594771243,0.1926910299003322
0.1899441340782123,0.14453124999999997
0.15034965034965034,0.16134453781512606
0.16149068322981366,0.17563739376770535
0.15552523874488403,0.13528336380255943
0.16585365853658537,0.17763157894736845
0.1703056768558952,0.16481069042316257
0.13219616204690832,0.12836438923395446
0.20427553444180524,0.15457413249211358
0.1360544217687075,0.12962962962962962
0.1292517006802721,0.16407982261640797
0.18217054263565893,0.19559902200489
0.15789473684210528,0.19301848049281314
